xData0, data0, errData0, xTheory0, theory0
0.0034375, 0.822656035, 0.000612536237, 0.001875, 0.186079904
0.0159375, 0.172434524, 0.00263379595, 0.0034375, 0.18548429
0.0284375, 0.167435691, 0.00264488408, 0.005, 0.184840322
0.0409375, 0.159996286, 0.0026561944, 0.0065625, 0.184148595
0.0534375, 0.140978739, 0.00268992023, 0.008125, 0.183409736
0.0659375, 0.12867637, 0.00270345094, 0.0096875, 0.18262434
0.0784375, 0.112485081, 0.00271648573, 0.01125, 0.181793064
0.0909375, 0.0963749662, 0.00272590979, 0.0128125, 0.180916563
0.1034375, 0.0863433704, 0.00272431071, 0.014375, 0.179995477
0.1159375, 0.0688343793, 0.00274675267, 0.0159375, 0.179030508
0.1284375, 0.0420928299, 0.00275511466, 0.0175, 0.178022325
0.1409375, 0.0327225775, 0.00276544137, 0.0190625, 0.176971644
0.1534375, 0.0161165949, 0.00277295632, 0.020625, 0.175879151
0.1659375, 0.00454737153, 0.00278186871, 0.0221875, 0.174745604
0.1784375, -0.00494868681, 0.00278759048, 0.02375, 0.173571691
0.1909375, -0.0166785549, 0.00279545684, 0.0253125, 0.1723582
0.2034375, -0.0256305691, 0.002801019, 0.026875, 0.171105847
0.2159375, -0.0380601101, 0.002806164, 0.0284375, 0.169815406
0.2284375, -0.0398868732, 0.00281666013, 0.03, 0.168487668
0.2409375, -0.03463291, 0.00282141016, 0.0315625, 0.167123377
0.2534375, -0.0379622094, 0.00284165314, 0.033125, 0.165723354
0.2659375, -0.0344225802, 0.00284411513, 0.0346875, 0.164288387
0.2784375, -0.0326461606, 0.00285417367, 0.03625, 0.162819266
0.2909375, -0.024409689, 0.00285971932, 0.0378125, 0.161316812
0.3034375, -0.0188143682, 0.00287909577, 0.039375, 0.159781858
0.3159375, -0.0143211009, 0.00288575338, 0.0409375, 0.15821521
0.3284375, -0.00128693681, 0.00288789665, 0.0425, 0.156617701
0.3409375, 0.0107580861, 0.00289217329, 0.0440625, 0.154990181
0.3534375, 0.0194412284, 0.00289909655, 0.045625, 0.153333485
0.3659375, 0.0299461465, 0.00290901326, 0.0471875, 0.151648462
0.3784375, 0.0397347882, 0.00292723983, 0.04875, 0.149935961
0.3909375, 0.0485398844, 0.00292119874, 0.0503125, 0.148196861
0.4034375, 0.060020525, 0.00292803606, 0.051875, 0.146431983
0.4159375, 0.0583519563, 0.00294724374, 0.0534375, 0.144642234
0.4284375, 0.0712306872, 0.00295113882, 0.055, 0.142828465
0.4409375, 0.0746564716, 0.00295804888, 0.0565625, 0.140991539
0.4534375, 0.0820573568, 0.00295993897, 0.058125, 0.139132351
0.4659375, 0.0881009921, 0.00296382871, 0.0596875, 0.13725175
0.4784375, 0.0904618278, 0.00298032458, 0.06125, 0.13535063
0.4909375, 0.0857043937, 0.00298929763, 0.0628125, 0.133429885
0.5034375, 0.0846267492, 0.0030025089, 0.064375, 0.13149038
0.5159375, 0.0783097371, 0.00300605106, 0.0659375, 0.129532993
0.5284375, 0.0812317505, 0.00301225047, 0.0675, 0.127558604
0.5409375, 0.0752526149, 0.00302893443, 0.0690625, 0.125568122
0.5534375, 0.0690158531, 0.00303888886, 0.070625, 0.123562396
0.5659375, 0.0689186081, 0.00304343846, 0.0721875, 0.121542335
0.5784375, 0.0647084042, 0.00305249129, 0.07375, 0.119508803
0.5909375, 0.0577192791, 0.00306308656, 0.0753125, 0.117462687
0.6034375, 0.0479344167, 0.00308466576, 0.076875, 0.115404867
0.6159375, 0.0440333225, 0.0030874063, 0.0784375, 0.113336213
0.6284375, 0.0364259593, 0.00309092319, 0.08, 0.111257605
0.6409375, 0.040592134, 0.00309712881, 0.0815625, 0.109169915
0.6534375, 0.0352339074, 0.00310893535, 0.083125, 0.107074007
0.6659375, 0.0263274331, 0.00311554084, 0.0846875, 0.104970753
0.6784375, 0.0228575747, 0.00313581413, 0.08625, 0.102861017
0.6909375, 0.0224783998, 0.0031433462, 0.0878125, 0.100745648
0.7034375, 0.0164221525, 0.00314339764, 0.089375, 0.0986255035
0.7159375, 0.0137352198, 0.00315461984, 0.0909375, 0.0965014398
0.7284375, 0.0174219832, 0.0031666872, 0.0925, 0.094374299
0.7409375, 0.0225688536, 0.00317468008, 0.0940625, 0.0922449157
0.7534375, 0.0195482261, 0.00318768032, 0.095625, 0.090114139
0.7659375, 0.0238403697, 0.00318919638, 0.0971875, 0.0879827887
0.7784375, 0.026017366, 0.00320294085, 0.09875, 0.0858516917
0.7909375, 0.0202994756, 0.00321628868, 0.1003125, 0.0837216601
0.8034375, 0.0270722415, 0.00322823159, 0.101875, 0.0815935209
0.8159375, 0.030586103, 0.00323399563, 0.1034375, 0.079468064
0.8284375, 0.0324320644, 0.00324320471, 0.105, 0.077346094
0.8409375, 0.03289162, 0.00325559034, 0.1065625, 0.0752284005
0.8534375, 0.0403096899, 0.00326588847, 0.108125, 0.073115766
0.8659375, 0.0401935019, 0.00327559081, 0.1096875, 0.0710089654
0.8784375, 0.0381887518, 0.00328405665, 0.11125, 0.0689087734
0.8909375, 0.0390821807, 0.00329261099, 0.1128125, 0.0668159425
0.9034375, 0.0444037989, 0.00329654115, 0.114375, 0.0647312328
0.9159375, 0.047377035, 0.00329801392, 0.1159375, 0.0626553819
0.9284375, 0.0461405814, 0.00331516048, 0.1175, 0.0605891198
0.9409375, 0.0483643673, 0.00332938931, 0.1190625, 0.0585331768
0.9534375, 0.0443199985, 0.00334419527, 0.120625, 0.0564882644
0.9659375, 0.0561897121, 0.0033381792, 0.1221875, 0.0544550978
0.9784375, 0.045684047, 0.00335933816, 0.12375, 0.0524343625
0.9909375, 0.0487091094, 0.00336112471, 0.1253125, 0.0504267551
1.0034375, 0.0431278236, 0.00337181079, 0.126875, 0.0484329462
1.0159375, 0.0477181152, 0.00339146748, 0.1284375, 0.0464536026
1.0284375, 0.0439410731, 0.00340087131, 0.13, 0.0444893837
1.0409375, 0.0412045419, 0.00340462537, 0.1315625, 0.0425409339
1.0534375, 0.0463535674, 0.00340689086, 0.133125, 0.0406088829
1.0659375, 0.0394057855, 0.00342382041, 0.1346875, 0.0386938639
1.0784375, 0.0437664986, 0.00342458734, 0.13625, 0.0367964804
1.0909375, 0.039663963, 0.00342136688, 0.1378125, 0.034917336
